paper_id;title;text;sentence_id;labels
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;In addition, a quantitative synthesis was not performed owing to the different populations, different magnitude of natural disasters, different healthcare systems, and different outcomes provided in each included study.;IMAEAS_82;Recommendation
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;Moreover, another source of bias that might influence the study results is the “conditioning phenomenon.”;IMAEAS_83;Recommendation
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;In particular, subjects in countries that are often prone to earthquakes may have outcomes different from those subjects who live in countries with low seismic activity.;IMAEAS_84;Recommendation
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;6. Conclusions;IMAEAS_85;PaperSection
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;Natural disasters such as earthquakes may be associated with an increased incidence of acute coronary syndromes following the event.;IMAEAS_86;Conclusion
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;There are conflicting data on the impact of the timing of earthquakes on the occurrence of acute coronary syndromes and cardiac deaths.;IMAEAS_87;Conclusion
IMAEAS;Impact of major earthquakes on the incidence of acute coronary syndromes – A systematic review of the literature;Preventive measures to promote the adjustment of healthcare systems to treat cardiovascular events after natural disasters should be immediately implemented particularly in high-risk regions.;IMAEAS_88;Recommendation
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;1. Introduction;IMAEAS_1;PaperSection
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Rising global surface temperatures have given way to an increased intensity of natural disasters, including hurricanes, which could have detrimental effects on health and well-being.1;PHIMPR_1;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;The Atlantic Ocean had its most active hurricane season on record in 2020, with 30 named tropical storms,2 ten of which underwent rapid intensification.3 Exposure to hurricanes and other disasters is a consistent predictor of individual adverse health outcomes, including worsening of chronic disease, infections,4–6 and mental health disorders.7–9;PHIMPR_2;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Reducing exposure to hurricane-related stressors at individual and community levels could potentially prevent associated adverse health outcomes.9;PHIMPR_3;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;The track and intensity of hurricanes are reasonably estimated a day or more prior to their impact on land.;PHIMPR_4;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;This provides time for government and other entities to issue warnings and calls for actions, including evacuation and preparation for potential damage to homes, and disruption of power and water and food access.;PHIMPR_5;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;For example, residents of hurricane-prone areas, such as those in low lying areas, are often advised to prepare “disaster kits” and “grab bags” and identify areas within the home to avoid injury.10, 11;PHIMPR_6;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Importantly, hurricanes generally occur within the defined hurricane season, allowing people in hurricane prone areas to prepare well in advance to avoid adverse health outcomes.;PHIMPR_7;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Prior research indicates low levels of disaster preparedness, even in disaster-prone areas.;PHIMPR_8;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;For example, data from the Behavioral Risk Factor Surveillance System (BRFSS) showed that 78% of participants in United States (US) reported feeling prepared for a disaster in 2006, but only 45% were actually adequately prepared.12;PHIMPR_9;PriorWork
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;A 2012 review suggested that only 30–40% of US residents had emergency supplies.13;PHIMPR_10;PriorWork
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Even in an area where people have previously experienced hurricane disasters, only 8% of participants had enough food, water, and medications to last three days or more.14;PHIMPR_11;Background
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Several studies identified barriers preventing people from preparing adequately, including lack of time and resources for emergency supplies, as well as unclear messages on how to prepare.12–15;PHIMPR_12;PriorWork
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;The majority of studies to date have helped identify gaps in preparedness in different populations, including high-risk groups like older adults11, 15–17 and residents of disaster prone areas.18, 19;PHIMPR_13;PriorWork
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;However, many of these studies asked participants about their preparedness for a hypothetical future disaster.;PHIMPR_14;PriorWork
PHIMPR;Preparedness, Hurricanes Irma and Maria, and Impact on Health in Puerto Rico;Hence, these studies do not assess how actual preparedness efforts influenced disaster impacts.;PHIMPR_15;Motivation
